,competition,season,rank,squad,games,wins,draws,losses,goals_for,goals_against,goal_diff,points,players_used,assists,pens_made,pens_att,cards_yellow,cards_red,shots_on_target_against,saves,clean_sheets,shots_on_target,games_starts,games_complete,games_subs,unused_subs,points_per_match,adjusted_wins,adjusted_draws,adjusted_losses,adjusted_goals_for,adjusted_goals_against,adjusted_goal_diff,adjusted_assists,adjusted_pens_made,adjusted_pens_att,adjusted_shots_on_target_against,adjusted_saves,adjusted_clean_sheets,adjusted_shots_on_target,adjusted_points,adjusted_points_per_match,UEFA Champions League,UEFA Europa League,Relegation
931,La Liga,2013-2014,14,Espanyol,38,11,9,18,41,51,-10,42,24,30,5,6,0.0,0.0,161,110,9,140,418,,109,,1.11,11,9,18,41,51,-10.0,30,5,6,161,110,9,140,42,1.11,No,No,No
932,La Liga,2013-2014,15,Granada,38,12,5,21,32,56,-24,41,26,22,3,6,0.0,0.0,208,152,12,140,418,,110,,1.08,12,5,21,32,56,-24.0,22,3,6,208,152,12,140,41,1.08,No,No,No
933,La Liga,2013-2014,16,Elche,38,9,13,16,30,50,-20,40,28,22,4,6,0.0,0.0,159,109,11,137,418,,113,,1.05,9,13,16,30,50,-20.0,22,4,6,159,109,11,137,40,1.05,No,No,No
934,La Liga,2013-2014,17,Almería,38,11,7,20,43,71,-28,40,28,28,8,8,0.0,0.0,214,143,10,150,418,,114,,1.05,11,7,20,43,71,-28.0,28,8,8,214,143,10,150,40,1.05,No,No,No
935,La Liga,2013-2014,18,Osasuna,38,10,9,19,32,62,-30,39,25,15,0,0,0.0,0.0,184,122,9,147,418,,112,,1.03,10,9,19,32,62,-30.0,15,0,0,184,122,9,147,39,1.03,No,No,Yes
936,La Liga,2013-2014,19,Valladolid,38,7,15,16,38,60,-22,36,25,28,1,2,0.0,0.0,196,136,12,135,418,,114,,0.95,7,15,16,38,60,-22.0,28,1,2,196,136,12,135,36,0.95,No,No,Yes
937,La Liga,2013-2014,20,Betis,38,6,7,25,36,78,-42,25,33,21,1,4,0.0,0.0,242,164,8,185,418,,113,,0.66,6,7,25,36,78,-42.0,21,1,4,242,164,8,185,25,0.66,No,No,Yes
938,La Liga,2014-2015,1,Barcelona,38,30,4,4,110,21,89,94,24,79,6,7,0.0,0.0,91,70,23,291,418,,107,159.0,2.47,30,4,4,110,21,89.0,79,6,7,91,70,23,291,94,2.47,Yes,No,No
939,La Liga,2014-2015,2,Real Madrid,38,30,2,6,118,38,80,92,24,91,11,13,0.0,0.0,132,94,15,306,418,,111,155.0,2.42,30,2,6,118,38,80.0,91,11,13,132,94,15,306,92,2.42,Yes,No,No
940,La Liga,2014-2015,3,Atlético Madrid,38,23,9,6,67,29,38,78,25,48,5,6,0.0,0.0,95,66,19,197,418,,107,159.0,2.05,23,9,6,67,29,38.0,48,5,6,95,66,19,197,78,2.05,Yes,No,No
941,La Liga,2014-2015,4,Valencia,38,22,11,5,70,32,38,77,24,48,5,7,0.0,0.0,125,93,13,171,418,,112,155.0,2.03,22,11,5,70,32,38.0,48,5,7,125,93,13,171,77,2.03,Yes,No,No
942,La Liga,2014-2015,5,Sevilla,38,23,7,8,71,45,26,76,26,45,8,10,0.0,0.0,146,101,14,200,418,,114,153.0,2.0,23,7,8,71,45,26.0,45,8,10,146,101,14,200,76,2.0,Yes,Yes,No
943,La Liga,2014-2015,6,Villarreal,38,16,12,10,48,37,11,60,28,34,2,2,0.0,0.0,141,104,16,190,418,,112,150.0,1.58,16,12,10,48,37,11.0,34,2,2,141,104,16,190,60,1.58,No,Yes,No
944,La Liga,2014-2015,7,Athletic Club,38,15,10,13,42,41,1,55,26,26,5,5,0.0,0.0,140,99,14,153,418,,112,156.0,1.45,15,10,13,42,41,1.0,26,5,5,140,99,14,153,55,1.45,No,Yes,No
945,La Liga,2014-2015,8,Celta Vigo,38,13,12,13,47,44,3,51,23,33,4,6,0.0,0.0,148,104,10,177,418,,110,158.0,1.34,13,12,13,47,44,3.0,33,4,6,148,104,10,177,51,1.34,No,No,No
946,La Liga,2014-2015,9,Málaga,38,14,8,16,42,48,-6,50,23,27,4,7,0.0,0.0,152,104,10,177,418,,112,148.0,1.32,14,8,16,42,48,-6.0,27,4,7,152,104,10,177,50,1.32,No,No,No
947,La Liga,2014-2015,10,Espanyol,38,13,10,15,47,51,-4,49,27,29,4,4,0.0,0.0,167,116,13,153,418,,106,156.0,1.29,13,10,15,47,51,-4.0,29,4,4,167,116,13,153,49,1.29,No,No,No
948,La Liga,2014-2015,11,Rayo Vallecano,38,15,4,19,46,68,-22,49,28,33,2,3,0.0,0.0,180,112,10,176,418,,110,157.0,1.29,15,4,19,46,68,-22.0,33,2,3,180,112,10,176,49,1.29,No,No,No
949,La Liga,2014-2015,12,Real Sociedad,38,11,13,14,44,51,-7,46,25,35,3,3,0.0,0.0,170,119,8,147,418,,110,155.0,1.21,11,13,14,44,51,-7.0,35,3,3,170,119,8,147,46,1.21,No,No,No
950,La Liga,2014-2015,13,Elche,38,11,8,19,35,62,-27,41,24,25,4,7,0.0,0.0,180,118,9,137,418,,112,153.0,1.08,11,8,19,35,62,-27.0,25,4,7,180,118,9,137,41,1.08,No,No,Yes
951,La Liga,2014-2015,14,Levante,38,9,10,19,34,67,-33,37,29,22,3,4,0.0,0.0,180,113,7,114,418,,112,156.0,0.97,9,10,19,34,67,-33.0,22,3,4,180,113,7,114,37,0.97,No,No,No
952,La Liga,2014-2015,15,Getafe,38,10,7,21,33,64,-31,37,27,25,1,2,0.0,0.0,174,110,5,153,418,,113,154.0,0.97,10,7,21,33,64,-31.0,25,1,2,174,110,5,153,37,0.97,No,No,No
953,La Liga,2014-2015,16,La Coruña,38,7,14,17,35,60,-25,35,27,17,4,7,0.0,0.0,185,125,12,140,418,,112,151.0,0.92,7,14,17,35,60,-25.0,17,4,7,185,125,12,140,35,0.92,No,No,No
954,La Liga,2014-2015,17,Granada,38,7,14,17,29,64,-35,35,34,17,6,6,0.0,0.0,159,95,11,137,418,,111,152.0,0.92,7,14,17,29,64,-35.0,17,6,6,159,95,11,137,35,0.92,No,No,No
955,La Liga,2014-2015,18,Eibar,38,9,8,21,34,55,-21,35,23,25,2,2,0.0,0.0,193,138,8,124,418,,114,153.0,0.92,9,8,21,34,55,-21.0,25,2,2,193,138,8,124,35,0.92,No,No,No
956,La Liga,2014-2015,19,Almería,38,8,8,22,35,64,-29,29,27,22,5,6,0.0,0.0,213,149,8,131,418,,111,153.0,0.76,8,8,22,35,64,-29.0,22,5,6,213,149,8,131,32,0.84,No,No,Yes
957,La Liga,2014-2015,20,Córdoba,38,3,11,24,22,68,-46,20,33,12,2,3,0.0,0.0,187,119,7,127,418,,105,157.0,0.53,3,11,24,22,68,-46.0,12,2,3,187,119,7,127,20,0.53,No,No,Yes
958,La Liga,2015-2016,1,Barcelona,38,29,4,5,112,29,83,91,25,79,11,18,0.0,0.0,124,95,18,269,418,,90,176.0,2.39,29,4,5,112,29,83.0,79,11,18,124,95,18,269,91,2.39,Yes,No,No
959,La Liga,2015-2016,2,Real Madrid,38,28,6,4,110,34,76,90,24,89,6,9,0.0,0.0,109,75,14,296,418,,106,160.0,2.37,28,6,4,110,34,76.0,89,6,9,109,75,14,296,90,2.37,Yes,No,No
960,La Liga,2015-2016,3,Atlético Madrid,38,28,4,6,63,18,45,88,25,49,1,2,0.0,0.0,99,81,24,169,418,,107,159.0,2.32,28,4,6,63,18,45.0,49,1,2,99,81,24,169,88,2.32,Yes,No,No
961,La Liga,2015-2016,4,Villarreal,38,18,10,10,44,35,9,64,26,31,3,3,0.0,0.0,127,92,17,142,418,,110,157.0,1.68,18,10,10,44,35,9.0,31,3,3,127,92,17,142,64,1.68,Yes,No,No
962,La Liga,2015-2016,5,Athletic Club,38,18,8,12,58,45,13,62,25,41,3,5,0.0,0.0,136,91,13,175,418,,114,152.0,1.63,18,8,12,58,45,13.0,41,3,5,136,91,13,175,62,1.63,No,Yes,No
963,La Liga,2015-2016,6,Celta Vigo,38,17,9,12,51,59,-8,60,27,44,4,5,0.0,0.0,155,96,10,165,418,,107,158.0,1.58,17,9,12,51,59,-8.0,44,4,5,155,96,10,165,60,1.58,No,Yes,No
964,La Liga,2015-2016,7,Sevilla,38,14,10,14,51,50,1,52,33,36,6,7,0.0,0.0,169,119,11,180,418,,113,152.0,1.37,14,10,14,51,50,1.0,36,6,7,169,119,11,180,52,1.37,Yes,Yes,No
965,La Liga,2015-2016,8,Málaga,38,12,12,14,38,35,3,48,30,31,2,4,0.0,0.0,109,74,12,173,418,,112,154.0,1.26,12,12,14,38,35,3.0,31,2,4,109,74,12,173,48,1.26,No,No,No
966,La Liga,2015-2016,9,Real Sociedad,38,13,9,16,45,48,-3,48,27,35,1,1,0.0,0.0,155,107,13,166,418,,110,156.0,1.26,13,9,16,45,48,-3.0,35,1,1,155,107,13,166,48,1.26,No,No,No
967,La Liga,2015-2016,10,Betis,38,11,12,15,34,52,-18,45,29,27,3,4,0.0,0.0,182,130,12,134,418,,115,150.0,1.18,11,12,15,34,52,-18.0,27,3,4,182,130,12,134,45,1.18,No,No,No
968,La Liga,2015-2016,11,Las Palmas,38,12,8,18,45,53,-8,44,27,31,4,5,0.0,0.0,183,130,11,166,418,,111,156.0,1.16,12,8,18,45,53,-8.0,31,4,5,183,130,11,166,44,1.16,No,No,No
969,La Liga,2015-2016,12,Valencia,38,11,11,16,46,48,-2,44,30,29,4,5,0.0,0.0,162,114,7,138,418,,114,153.0,1.16,11,11,16,46,48,-2.0,29,4,5,162,114,7,138,44,1.16,No,No,No
970,La Liga,2015-2016,13,Espanyol,38,12,7,19,40,74,-34,43,26,29,1,3,0.0,0.0,176,102,7,151,418,,106,160.0,1.13,12,7,19,40,74,-34.0,29,1,3,176,102,7,151,43,1.13,No,No,No
971,La Liga,2015-2016,14,Eibar,38,11,10,17,49,61,-12,43,28,32,6,9,0.0,0.0,153,92,7,154,418,,111,155.0,1.13,11,10,17,49,61,-12.0,32,6,9,153,92,7,154,43,1.13,No,No,No
972,La Liga,2015-2016,15,La Coruña,38,8,18,12,45,61,-16,42,25,30,1,1,0.0,0.0,150,89,7,167,418,,101,164.0,1.11,8,18,12,45,61,-16.0,30,1,1,150,89,7,167,42,1.11,No,No,No
973,La Liga,2015-2016,16,Granada,38,10,9,19,46,69,-23,39,28,27,7,7,0.0,0.0,175,106,4,136,418,,112,154.0,1.03,10,9,19,46,69,-23.0,27,7,7,175,106,4,136,39,1.03,No,No,No
974,La Liga,2015-2016,17,Sporting Gijón,38,10,9,19,40,62,-22,39,28,28,1,2,0.0,0.0,203,141,7,121,418,,113,153.0,1.03,10,9,19,40,62,-22.0,28,1,2,203,141,7,121,39,1.03,No,No,No
975,La Liga,2015-2016,18,Rayo Vallecano,38,9,11,18,52,73,-21,38,29,36,2,3,0.0,0.0,190,117,6,179,418,,111,154.0,1.0,9,11,18,52,73,-21.0,36,2,3,190,117,6,179,38,1.0,No,No,Yes
976,La Liga,2015-2016,19,Getafe,38,9,9,20,37,67,-30,36,27,32,1,2,0.0,0.0,188,121,7,156,418,,114,152.0,0.95,9,9,20,37,67,-30.0,32,1,2,188,121,7,156,36,0.95,No,No,Yes
977,La Liga,2015-2016,20,Levante,38,8,8,22,37,70,-33,32,27,23,1,1,0.0,0.0,181,111,6,154,418,,114,151.0,0.84,8,8,22,37,70,-33.0,23,1,1,181,111,6,154,32,0.84,No,No,Yes
978,La Liga,2016-2017,1,Real Madrid,38,29,6,3,106,41,65,93,24,83,6,8,76.0,2.0,143,105,10,265,419,306.0,111,155.0,2.45,29,6,3,106,41,65.0,83,6,8,143,105,10,265,93,2.45,Yes,No,No
979,La Liga,2016-2017,2,Barcelona,38,28,6,4,116,37,79,90,25,71,8,9,74.0,1.0,160,123,13,268,418,323.0,94,172.0,2.37,28,6,4,116,37,79.0,71,8,9,160,123,13,268,90,2.37,Yes,No,No
980,La Liga,2016-2017,3,Atlético Madrid,38,23,9,6,70,27,43,78,22,54,2,7,82.0,3.0,111,87,20,199,418,307.0,109,156.0,2.05,23,9,6,70,27,43.0,54,2,7,111,87,20,199,78,2.05,Yes,No,No
981,La Liga,2016-2017,4,Sevilla,38,21,9,8,69,49,20,72,28,48,3,5,107.0,4.0,161,118,13,200,418,303.0,111,154.0,1.89,21,9,8,69,49,20.0,48,3,5,161,118,13,200,72,1.89,Yes,No,No
982,La Liga,2016-2017,5,Villarreal,38,19,10,9,56,33,23,67,27,36,6,8,90.0,4.0,148,121,16,170,418,303.0,111,152.0,1.76,19,10,9,56,33,23.0,36,6,8,148,121,16,170,67,1.76,No,Yes,No
983,La Liga,2016-2017,6,Real Sociedad,38,19,7,12,59,53,6,64,27,39,7,8,84.0,6.0,156,108,10,167,418,302.0,109,156.0,1.68,19,7,12,59,53,6.0,39,7,8,156,108,10,167,64,1.68,No,Yes,No
984,La Liga,2016-2017,7,Athletic Club,38,19,6,13,53,43,10,63,25,31,8,8,88.0,2.0,119,79,10,187,418,302.0,114,151.0,1.66,19,6,13,53,43,10.0,31,8,8,119,79,10,187,63,1.66,No,Yes,No
985,La Liga,2016-2017,8,Espanyol,38,15,11,12,49,50,-1,56,27,36,2,4,80.0,2.0,175,127,11,131,418,312.0,105,161.0,1.47,15,11,12,49,50,-1.0,36,2,4,175,127,11,131,56,1.47,No,No,No
986,La Liga,2016-2017,9,Alavés,38,14,13,11,41,43,-2,55,25,27,4,4,117.0,5.0,156,119,12,136,418,300.0,114,150.0,1.45,14,13,11,41,43,-2.0,27,4,4,156,119,12,136,55,1.45,No,No,No
987,La Liga,2016-2017,10,Eibar,38,15,9,14,56,51,5,54,24,34,6,8,94.0,7.0,152,107,10,182,418,299.0,112,152.0,1.42,15,9,14,56,51,5.0,34,6,8,152,107,10,182,54,1.42,No,No,No
988,La Liga,2016-2017,11,Málaga,38,12,10,16,49,55,-6,46,29,33,3,5,111.0,7.0,143,95,8,168,418,300.0,112,153.0,1.21,12,10,16,49,55,-6.0,33,3,5,143,95,8,168,46,1.21,No,No,No
989,La Liga,2016-2017,12,Valencia,38,13,7,18,56,65,-9,46,31,38,4,6,111.0,6.0,154,100,7,176,418,306.0,106,160.0,1.21,13,7,18,56,65,-9.0,38,4,6,154,100,7,176,46,1.21,No,No,No
990,La Liga,2016-2017,13,Celta Vigo,38,13,6,19,53,69,-16,45,27,33,7,7,105.0,8.0,181,121,7,148,418,298.0,113,152.0,1.18,13,6,19,53,69,-16.0,33,7,7,181,121,7,148,45,1.18,No,No,No
991,La Liga,2016-2017,14,Las Palmas,38,10,9,19,53,74,-21,39,29,34,6,6,102.0,6.0,165,102,5,182,418,301.0,112,153.0,1.03,10,9,19,53,74,-21.0,34,6,6,165,102,5,182,39,1.03,No,No,No
992,La Liga,2016-2017,15,Betis,38,10,9,19,41,64,-23,39,27,27,2,2,103.0,5.0,187,128,10,153,418,305.0,111,154.0,1.03,10,9,19,41,64,-23.0,27,2,2,187,128,10,153,39,1.03,No,No,No
993,La Liga,2016-2017,16,La Coruña,38,8,12,18,43,61,-18,36,28,29,3,7,95.0,4.0,168,110,9,146,418,307.0,107,159.0,0.95,8,12,18,43,61,-18.0,29,3,7,168,110,9,146,36,0.95,No,No,No
994,La Liga,2016-2017,17,Leganés,38,8,11,19,36,55,-19,35,31,24,3,4,106.0,3.0,137,89,11,135,418,303.0,112,154.0,0.92,8,11,19,36,55,-19.0,24,3,4,137,89,11,135,35,0.92,No,No,No
995,La Liga,2016-2017,18,Sporting Gijón,38,7,10,21,42,72,-30,31,29,26,4,7,114.0,4.0,195,132,7,135,418,303.0,113,150.0,0.82,7,10,21,42,72,-30.0,26,4,7,195,132,7,135,31,0.82,No,No,Yes
996,La Liga,2016-2017,19,Osasuna,38,4,10,24,40,94,-54,22,35,24,4,6,99.0,3.0,193,106,2,147,418,305.0,112,154.0,0.58,4,10,24,40,94,-54.0,24,4,6,193,106,2,147,22,0.58,No,No,Yes
997,La Liga,2016-2017,20,Granada,38,4,8,26,30,82,-52,20,35,19,0,1,112.0,6.0,242,163,3,125,418,303.0,111,155.0,0.53,4,8,26,30,82,-52.0,19,0,1,242,163,3,125,20,0.53,No,No,Yes
998,La Liga,2017-2018,1,Barcelona,38,28,9,1,99,29,70,93,25,74,3,5,67.0,2.0,136,109,19,264,418,305.0,111,155.0,2.45,28,9,1,99,29,70.0,74,3,5,136,109,19,264,93,2.45,Yes,No,No
999,La Liga,2017-2018,2,Atlético Madrid,38,23,10,5,58,22,36,79,26,41,4,5,93.0,5.0,129,109,23,152,418,304.0,110,156.0,2.08,23,10,5,58,22,36.0,41,4,5,129,109,23,152,79,2.08,Yes,Yes,No
1000,La Liga,2017-2018,3,Real Madrid,38,22,10,6,94,44,50,76,24,65,8,10,65.0,4.0,148,108,10,266,418,308.0,105,161.0,2.0,22,10,6,94,44,50.0,65,8,10,148,108,10,266,76,2.0,Yes,No,No
1001,La Liga,2017-2018,4,Valencia,38,22,7,9,65,38,27,73,25,45,8,8,103.0,5.0,172,137,12,178,418,306.0,107,159.0,1.92,22,7,9,65,38,27.0,45,8,8,172,137,12,178,73,1.92,Yes,No,No
1002,La Liga,2017-2018,5,Villarreal,38,18,7,13,57,50,7,61,32,45,4,5,113.0,6.0,151,106,11,170,418,299.0,112,153.0,1.61,18,7,13,57,50,7.0,45,4,5,151,106,11,170,61,1.61,No,Yes,No
1003,La Liga,2017-2018,6,Betis,38,18,6,14,60,61,-1,60,29,43,2,3,90.0,3.0,153,99,13,161,418,302.0,113,153.0,1.58,18,6,14,60,61,-1.0,43,2,3,153,99,13,161,60,1.58,No,Yes,No
1004,La Liga,2017-2018,7,Sevilla,38,17,7,14,49,58,-9,58,31,35,4,5,97.0,3.0,147,95,14,178,418,303.0,114,152.0,1.53,17,7,14,49,58,-9.0,35,4,5,147,95,14,178,58,1.53,No,Yes,No
1005,La Liga,2017-2018,8,Getafe,38,15,10,13,42,33,9,55,32,27,5,12,130.0,5.0,127,96,14,125,418,300.0,113,153.0,1.45,15,10,13,42,33,9.0,27,5,12,127,96,14,125,55,1.45,No,No,No
1006,La Liga,2017-2018,9,Eibar,38,14,9,15,44,50,-6,51,27,31,2,3,84.0,3.0,130,88,11,140,418,303.0,113,153.0,1.34,14,9,15,44,50,-6.0,31,2,3,130,88,11,140,51,1.34,No,No,No
1007,La Liga,2017-2018,10,Girona,38,14,9,15,50,59,-9,51,25,31,6,8,102.0,0.0,173,121,11,154,418,312.0,106,159.0,1.34,14,9,15,50,59,-9.0,31,6,8,173,121,11,154,51,1.34,No,No,No
1008,La Liga,2017-2018,11,Espanyol,38,12,13,13,36,42,-6,49,25,24,2,3,87.0,1.0,166,130,12,134,418,312.0,105,161.0,1.29,12,13,13,36,42,-6.0,24,2,3,166,130,12,134,49,1.29,No,No,No
1009,La Liga,2017-2018,12,Real Sociedad,38,14,7,17,66,59,7,49,27,47,4,5,60.0,5.0,141,89,10,170,418,306.0,108,158.0,1.29,14,7,17,66,59,7.0,47,4,5,141,89,10,170,49,1.29,No,No,No
1010,La Liga,2017-2018,13,Celta Vigo,38,13,10,15,59,60,-1,49,23,45,2,3,85.0,1.0,167,112,7,157,418,308.0,109,157.0,1.29,13,10,15,59,60,-1.0,45,2,3,167,112,7,157,49,1.29,No,No,No
1011,La Liga,2017-2018,14,Alavés,38,15,2,21,40,50,-10,47,30,31,1,3,105.0,4.0,177,136,12,137,418,303.0,111,154.0,1.24,15,2,21,40,50,-10.0,31,1,3,177,136,12,137,47,1.24,No,No,No
1012,La Liga,2017-2018,15,Levante,38,11,13,14,44,58,-14,46,33,28,5,5,108.0,6.0,178,128,10,120,418,303.0,112,151.0,1.21,11,13,14,44,58,-14.0,28,5,5,178,128,10,120,46,1.21,No,No,No
1013,La Liga,2017-2018,16,Athletic Club,38,10,13,15,41,49,-8,43,26,25,6,8,93.0,0.0,161,118,11,150,418,312.0,106,160.0,1.13,10,13,15,41,49,-8.0,25,6,8,161,118,11,150,43,1.13,No,No,No
1014,La Liga,2017-2018,17,Leganés,38,12,7,19,34,51,-17,43,28,23,2,3,102.0,5.0,161,116,14,136,418,304.0,109,157.0,1.13,12,7,19,34,51,-17.0,23,2,3,161,116,14,136,43,1.13,No,No,No
1015,La Liga,2017-2018,18,La Coruña,38,6,11,21,38,76,-38,29,32,30,3,5,99.0,2.0,179,110,6,141,418,303.0,113,150.0,0.76,6,11,21,38,76,-38.0,30,3,5,179,110,6,141,29,0.76,No,No,Yes
1016,La Liga,2017-2018,19,Las Palmas,38,5,7,26,24,74,-50,22,36,15,6,8,88.0,3.0,213,145,5,121,418,309.0,106,160.0,0.58,5,7,26,24,74,-50.0,15,6,8,213,145,5,121,22,0.58,No,No,Yes
1017,La Liga,2017-2018,20,Málaga,38,5,5,28,24,61,-37,20,37,15,4,6,99.0,8.0,162,107,6,117,418,299.0,113,152.0,0.53,5,5,28,24,61,-37.0,15,4,6,162,107,6,117,20,0.53,No,No,Yes
1018,La Liga,2018-2019,1,Barcelona,38,26,9,3,90,36,54,87,30,61,8,9,76.0,2.0,129,96,17,243,418,,112,154.0,2.29,26,9,3,90,36,54.0,61,8,9,129,96,17,243,87,2.29,Yes,No,No
1019,La Liga,2018-2019,2,Atlético Madrid,38,22,10,6,55,29,26,76,29,36,3,4,100.0,5.0,130,108,20,160,418,,105,160.0,2.0,22,10,6,55,29,26.0,36,3,4,130,108,20,160,76,2.0,Yes,No,No
1020,La Liga,2018-2019,3,Real Madrid,38,21,5,12,63,46,17,68,27,39,9,9,79.0,6.0,133,93,12,202,418,,112,154.0,1.79,21,5,12,63,46,17.0,39,9,9,133,93,12,202,68,1.79,Yes,No,No
1021,La Liga,2018-2019,4,Valencia,38,15,16,7,51,35,16,61,25,38,5,7,88.0,3.0,146,119,13,154,418,,108,158.0,1.61,15,16,7,51,35,16.0,38,5,7,146,119,13,154,61,1.61,Yes,No,No
1022,La Liga,2018-2019,5,Getafe,38,15,14,9,48,35,13,59,26,34,6,6,107.0,7.0,128,100,13,123,418,,114,152.0,1.55,15,14,9,48,35,13.0,34,6,6,128,100,13,123,59,1.55,No,Yes,No
1023,La Liga,2018-2019,6,Sevilla,38,17,8,13,62,47,15,59,27,47,5,6,114.0,6.0,145,105,11,170,418,,111,155.0,1.55,17,8,13,62,47,15.0,47,5,6,145,105,11,170,59,1.55,No,Yes,No
1024,La Liga,2018-2019,7,Espanyol,38,14,11,13,48,50,-2,53,25,26,4,4,90.0,2.0,156,114,10,153,418,,114,152.0,1.39,14,11,13,48,50,-2.0,26,4,4,156,114,10,153,53,1.39,No,Yes,No
1025,La Liga,2018-2019,8,Athletic Club,38,13,14,11,41,45,-4,53,27,26,5,7,118.0,4.0,116,76,10,133,418,,113,153.0,1.39,13,14,11,41,45,-4.0,26,5,7,116,76,10,133,53,1.39,No,No,No
1026,La Liga,2018-2019,9,Real Sociedad,38,13,11,14,45,46,-1,50,30,27,8,10,80.0,4.0,141,99,9,131,418,,110,156.0,1.32,13,11,14,45,46,-1.0,27,8,10,141,99,9,131,50,1.32,No,No,No
1027,La Liga,2018-2019,10,Betis,38,14,8,16,44,52,-8,50,25,30,5,7,89.0,1.0,156,108,11,154,418,,113,153.0,1.32,14,8,16,44,52,-8.0,30,5,7,156,108,11,154,50,1.32,No,No,No
1028,La Liga,2018-2019,11,Alavés,38,13,11,14,39,50,-11,50,26,27,2,3,101.0,1.0,159,115,8,118,418,,113,153.0,1.32,13,11,14,39,50,-11.0,27,2,3,159,115,8,118,50,1.32,No,No,No
1029,La Liga,2018-2019,12,Eibar,38,11,14,13,46,50,-4,47,25,26,7,8,81.0,2.0,126,80,9,154,418,,111,154.0,1.24,11,14,13,46,50,-4.0,26,7,8,126,80,9,154,47,1.24,No,No,No
1030,La Liga,2018-2019,13,Leganés,38,11,12,15,37,43,-6,45,29,25,3,5,104.0,4.0,129,89,11,128,418,,112,154.0,1.18,11,12,15,37,43,-6.0,25,3,5,129,89,11,128,45,1.18,No,No,No
1031,La Liga,2018-2019,14,Villarreal,38,10,14,14,49,52,-3,44,26,34,3,6,115.0,3.0,186,140,11,166,418,,113,152.0,1.16,10,14,14,49,52,-3.0,34,3,6,186,140,11,166,44,1.16,No,No,No
1032,La Liga,2018-2019,15,Levante,38,11,11,16,59,66,-7,44,26,39,5,7,107.0,7.0,216,161,7,151,418,,113,152.0,1.16,11,11,16,59,66,-7.0,39,5,7,216,161,7,151,44,1.16,No,No,No
1033,La Liga,2018-2019,16,Valladolid,38,10,11,17,32,51,-19,41,28,19,4,7,92.0,0.0,151,108,9,128,418,,113,152.0,1.08,10,11,17,32,51,-19.0,19,4,7,151,108,9,128,41,1.08,No,No,No
1034,La Liga,2018-2019,17,Celta Vigo,38,10,11,17,53,62,-9,41,28,37,7,7,79.0,6.0,163,108,8,157,418,,110,156.0,1.08,10,11,17,53,62,-9.0,37,7,7,163,108,8,157,41,1.08,No,No,No
1035,La Liga,2018-2019,18,Girona,38,9,10,19,37,53,-16,37,26,23,6,6,81.0,4.0,198,155,9,140,418,,113,153.0,0.97,9,10,19,37,53,-16.0,23,6,6,198,155,9,140,37,0.97,No,No,Yes
1036,La Liga,2018-2019,19,Huesca,38,7,12,19,43,65,-22,33,30,28,6,7,113.0,3.0,167,112,6,140,418,,111,155.0,0.87,7,12,19,43,65,-22.0,28,6,7,167,112,6,140,33,0.87,No,No,Yes
1037,La Liga,2018-2019,20,Rayo Vallecano,38,8,8,22,41,70,-29,32,29,24,5,5,101.0,8.0,174,113,7,144,418,,111,155.0,0.84,8,8,22,41,70,-29.0,24,5,5,174,113,7,144,32,0.84,No,No,Yes
1038,La Liga,2019-2020,1,Real Madrid,38,26,9,3,70,25,45,87,26,52,11,11,82.0,4.0,108,84,19,222,418,,120,198.0,2.29,26,9,3,70,25,45.0,52,11,11,108,84,19,222,87,2.29,Yes,No,No
1039,La Liga,2019-2020,2,Barcelona,38,25,7,6,86,38,48,82,28,62,6,6,92.0,6.0,113,79,15,214,418,,123,183.0,2.16,25,7,6,86,38,48.0,62,6,6,113,79,15,214,82,2.16,Yes,No,No
1040,La Liga,2019-2020,3,Atlético Madrid,38,18,16,4,51,27,24,70,30,35,6,8,93.0,3.0,106,83,17,136,418,,130,187.0,1.84,18,16,4,51,27,24.0,35,6,8,106,83,17,136,70,1.84,Yes,No,No
1041,La Liga,2019-2020,4,Sevilla,38,19,13,6,54,34,20,70,26,35,7,7,97.0,1.0,116,86,17,163,418,,133,187.0,1.84,19,13,6,54,34,20.0,35,7,7,116,86,17,163,70,1.84,Yes,No,No
1042,La Liga,2019-2020,5,Villarreal,38,18,6,14,63,49,14,60,25,40,10,11,78.0,1.0,159,120,12,157,418,,132,188.0,1.58,18,6,14,63,49,14.0,40,10,11,159,120,12,157,60,1.58,No,Yes,No
1043,La Liga,2019-2020,6,Real Sociedad,38,16,8,14,56,48,8,56,27,38,4,5,79.0,2.0,138,98,9,139,418,,126,195.0,1.47,16,8,14,56,48,8.0,38,4,5,138,98,9,139,56,1.47,No,Yes,No
1044,La Liga,2019-2020,7,Granada,38,16,8,14,52,45,7,56,27,34,5,5,109.0,1.0,149,107,13,118,418,,133,174.0,1.47,16,8,14,52,45,7.0,34,5,5,149,107,13,118,56,1.47,No,Yes,No
1045,La Liga,2019-2020,8,Getafe,38,14,12,12,43,37,6,54,30,31,6,7,135.0,5.0,102,70,15,120,418,,128,175.0,1.42,14,12,12,43,37,6.0,31,6,7,102,70,15,120,54,1.42,No,No,No
1046,La Liga,2019-2020,9,Valencia,38,14,11,13,46,53,-7,53,28,34,5,8,80.0,8.0,182,136,8,112,418,,132,187.0,1.39,14,11,13,46,53,-7.0,34,5,8,182,136,8,112,53,1.39,No,No,No
